timestamp,sensor_type,value,unit
2025-10-07 05:30:00,ec,1.51,mS/cm
2025-10-07 05:30:00,ph,6.22,
2025-10-07 05:40:00,air_temp,18.87,C
2025-10-07 05:40:00,humidity,54.1,%
2025-10-07 05:40:00,co2,1275.12,ppm
2025-10-07 05:40:00,ppfd,246.28,μmol/m²/s
2025-10-07 05:40:00,solution_temp,18.73,C
2025-10-07 05:40:00,ec,1.53,mS/cm
2025-10-07 05:40:00,ph,5.93,
2025-10-07 05:50:00,air_temp,24.09,C
2025-10-07 05:50:00,humidity,76.87,%
2025-10-07 05:50:00,co2,1043.38,ppm
2025-10-07 05:50:00,ppfd,373.09,μmol/m²/s
2025-10-07 05:50:00,solution_temp,16.6,C
2025-10-07 05:50:00,ec,1.57,mS/cm
2025-10-07 05:50:00,ph,6.21,
2025-10-07 06:00:00,air_temp,23.06,C
2025-10-07 06:00:00,humidity,80.35,%
2025-10-07 06:00:00,co2,1285.49,ppm
2025-10-07 06:00:00,ppfd,371.05,μmol/m²/s
2025-10-07 06:00:00,solution_temp,19.14,C
2025-10-07 06:00:00,ec,1.17,mS/cm
2025-10-07 06:00:00,ph,6.7,
2025-10-07 06:10:00,air_temp,22.87,C
2025-10-07 06:10:00,humidity,74.55,%
2025-10-07 06:10:00,co2,723.02,ppm
2025-10-07 06:10:00,ppfd,339.86,μmol/m²/s
2025-10-07 06:10:00,solution_temp,22.44,C
2025-10-07 06:10:00,ec,1.69,mS/cm
2025-10-07 06:10:00,ph,6.79,
2025-10-07 06:20:00,air_temp,19.21,C
2025-10-07 06:20:00,humidity,57.56,%
2025-10-07 06:20:00,co2,894.04,ppm
2025-10-07 06:20:00,ppfd,330.02,μmol/m²/s
2025-10-07 06:20:00,solution_temp,18.19,C
2025-10-07 06:20:00,ec,1.59,mS/cm
2025-10-07 06:20:00,ph,6.23,
2025-10-07 06:30:00,air_temp,17.48,C
2025-10-07 06:30:00,humidity,80.96,%
2025-10-07 06:30:00,co2,830.95,ppm
2025-10-07 06:30:00,ppfd,376.25,μmol/m²/s
2025-10-07 06:30:00,solution_temp,19.41,C
2025-10-07 06:30:00,ec,1.53,mS/cm
2025-10-07 06:30:00,ph,5.51,
2025-10-07 06:40:00,air_temp,17.5,C
2025-10-07 06:40:00,humidity,72.73,%
2025-10-07 06:40:00,co2,832.75,ppm
2025-10-07 06:40:00,ppfd,229.22,μmol/m²/s
2025-10-07 06:40:00,solution_temp,16.59,C
2025-10-07 06:40:00,ec,1.69,mS/cm
2025-10-07 06:40:00,ph,6.41,
2025-10-07 06:50:00,air_temp,17.34,C
2025-10-07 06:50:00,humidity,85.94,%
2025-10-07 06:50:00,co2,750.35,ppm
2025-10-07 06:50:00,ppfd,243.9,μmol/m²/s
2025-10-07 06:50:00,solution_temp,22.57,C
2025-10-07 06:50:00,ec,1.74,mS/cm
2025-10-07 06:50:00,ph,6.63,
2025-10-07 07:00:00,air_temp,18.59,C
2025-10-07 07:00:00,humidity,82.49,%
2025-10-07 07:00:00,co2,1166.33,ppm
2025-10-07 07:00:00,ppfd,214.52,μmol/m²/s
2025-10-07 07:00:00,solution_temp,19.28,C
2025-10-07 07:00:00,ec,1.25,mS/cm
2025-10-07 07:00:00,ph,5.74,
2025-10-07 07:10:00,air_temp,19.66,C
2025-10-07 07:10:00,humidity,75.66,%
2025-10-07 07:10:00,co2,806.53,ppm
2025-10-07 07:10:00,ppfd,259.25,μmol/m²/s
2025-10-07 07:10:00,solution_temp,23.42,C
2025-10-07 07:10:00,ec,1.1,mS/cm
2025-10-07 07:10:00,ph,6.33,
2025-10-07 07:20:00,air_temp,18.44,C
2025-10-07 07:20:00,humidity,76.14,%
2025-10-07 07:20:00,co2,1258.81,ppm
2025-10-07 07:20:00,ppfd,386.18,μmol/m²/s
2025-10-07 07:20:00,solution_temp,22.17,C
2025-10-07 07:20:00,ec,1.26,mS/cm
2025-10-07 07:20:00,ph,5.26,
2025-10-07 07:30:00,air_temp,20.55,C
2025-10-07 07:30:00,humidity,65.69,%
2025-10-07 07:30:00,co2,1140.5,ppm
2025-10-07 07:30:00,ppfd,188.45,μmol/m²/s
2025-10-07 07:30:00,solution_temp,23.4,C
2025-10-07 07:30:00,ec,1.87,mS/cm
2025-10-07 07:30:00,ph,5.55,
2025-10-07 07:40:00,air_temp,19.32,C
2025-10-07 07:40:00,humidity,75.59,%
2025-10-07 07:40:00,co2,746.15,ppm
2025-10-07 07:40:00,ppfd,368.43,μmol/m²/s
2025-10-07 07:40:00,solution_temp,20.59,C
2025-10-07 07:40:00,ec,1.79,mS/cm
2025-10-07 07:40:00,ph,6.3,
2025-10-07 07:50:00,air_temp,23.37,C
2025-10-07 07:50:00,humidity,85.22,%
2025-10-07 07:50:00,co2,1305.42,ppm
2025-10-07 07:50:00,ppfd,337.99,μmol/m²/s
2025-10-07 07:50:00,solution_temp,17.05,C
2025-10-07 07:50:00,ec,1.36,mS/cm
2025-10-07 07:50:00,ph,5.32,
2025-10-07 08:00:00,air_temp,22.79,C
2025-10-07 08:00:00,humidity,77.59,%
2025-10-07 08:00:00,co2,758.16,ppm
2025-10-07 08:00:00,ppfd,366.1,μmol/m²/s
2025-10-07 08:00:00,solution_temp,17.54,C
2025-10-07 08:00:00,ec,1.86,mS/cm
2025-10-07 08:00:00,ph,5.72,
2025-10-07 08:10:00,air_temp,17.14,C
2025-10-07 08:10:00,humidity,68.09,%
2025-10-07 08:10:00,co2,870.9,ppm
2025-10-07 08:10:00,ppfd,294.36,μmol/m²/s
2025-10-07 08:10:00,solution_temp,19.87,C
2025-10-07 08:10:00,ec,1.25,mS/cm
2025-10-07 08:10:00,ph,5.82,
2025-10-07 08:20:00,air_temp,21.75,C
2025-10-07 08:20:00,humidity,66.6,%
2025-10-07 08:20:00,co2,1084.22,ppm
2025-10-07 08:20:00,ppfd,243.36,μmol/m²/s
2025-10-07 08:20:00,solution_temp,24.04,C
2025-10-07 08:20:00,ec,1.53,mS/cm
2025-10-07 08:20:00,ph,5.69,
2025-10-07 08:30:00,air_temp,19.47,C
2025-10-07 08:30:00,humidity,86.0,%
2025-10-07 08:30:00,co2,1149.33,ppm
2025-10-07 08:30:00,ppfd,333.21,μmol/m²/s
2025-10-07 08:30:00,solution_temp,19.53,C
2025-10-07 08:30:00,ec,1.12,mS/cm
2025-10-07 08:30:00,ph,6.52,
2025-10-07 08:40:00,air_temp,21.93,C
2025-10-07 08:40:00,humidity,59.18,%
2025-10-07 08:40:00,co2,722.4,ppm
2025-10-07 08:40:00,ppfd,436.3,μmol/m²/s
2025-10-07 08:40:00,solution_temp,22.32,C
2025-10-07 08:40:00,ec,1.21,mS/cm
2025-10-07 08:40:00,ph,5.9,
2025-10-07 08:50:00,air_temp,20.25,C
2025-10-07 08:50:00,humidity,75.57,%
2025-10-07 08:50:00,co2,823.67,ppm
2025-10-07 08:50:00,ppfd,403.65,μmol/m²/s
2025-10-07 08:50:00,solution_temp,23.5,C
2025-10-07 08:50:00,ec,1.61,mS/cm
2025-10-07 08:50:00,ph,6.39,
2025-10-07 09:00:00,air_temp,23.13,C
2025-10-07 09:00:00,humidity,54.39,%
2025-10-07 09:00:00,co2,957.77,ppm
2025-10-07 09:00:00,ppfd,381.08,μmol/m²/s
2025-10-07 09:00:00,solution_temp,19.45,C
2025-10-07 09:00:00,ec,1.57,mS/cm
2025-10-07 09:00:00,ph,6.19,
2025-10-07 09:10:00,air_temp,17.63,C
2025-10-07 09:10:00,humidity,58.62,%
2025-10-07 09:10:00,co2,1265.39,ppm
2025-10-07 09:10:00,ppfd,238.89,μmol/m²/s
2025-10-07 09:10:00,solution_temp,21.47,C
2025-10-07 09:10:00,ec,1.62,mS/cm
2025-10-07 09:10:00,ph,6.62,
2025-10-07 09:20:00,air_temp,19.57,C
2025-10-07 09:20:00,humidity,55.95,%
2025-10-07 09:20:00,co2,897.1,ppm
2025-10-07 09:20:00,ppfd,389.8,μmol/m²/s
2025-10-07 09:20:00,solution_temp,20.66,C
2025-10-07 09:20:00,ec,1.96,mS/cm
2025-10-07 09:20:00,ph,5.47,
2025-10-07 09:30:00,air_temp,16.4,C
2025-10-07 09:30:00,humidity,55.7,%
2025-10-07 09:30:00,co2,1105.74,ppm
2025-10-07 09:30:00,ppfd,362.95,μmol/m²/s
2025-10-07 09:30:00,solution_temp,18.03,C
2025-10-07 09:30:00,ec,1.69,mS/cm
2025-10-07 09:30:00,ph,5.48,
2025-10-07 09:40:00,air_temp,20.17,C
2025-10-07 09:40:00,humidity,67.2,%
2025-10-07 09:40:00,co2,1035.42,ppm
2025-10-07 09:40:00,ppfd,268.6,μmol/m²/s
2025-10-07 09:40:00,solution_temp,23.82,C
2025-10-07 09:40:00,ec,1.21,mS/cm
2025-10-07 09:40:00,ph,5.42,
2025-10-07 09:50:00,air_temp,18.86,C
2025-10-07 09:50:00,humidity,66.41,%
2025-10-07 09:50:00,co2,813.4,ppm
2025-10-07 09:50:00,ppfd,380.36,μmol/m²/s
2025-10-07 09:50:00,solution_temp,22.54,C
2025-10-07 09:50:00,ec,1.38,mS/cm
2025-10-07 09:50:00,ph,6.4,
2025-10-07 10:00:00,air_temp,18.52,C
2025-10-07 10:00:00,humidity,63.12,%
2025-10-07 10:00:00,co2,998.83,ppm
2025-10-07 10:00:00,ppfd,393.24,μmol/m²/s
2025-10-07 10:00:00,solution_temp,20.86,C
2025-10-07 10:00:00,ec,1.47,mS/cm
2025-10-07 10:00:00,ph,6.18,
2025-10-07 10:10:00,air_temp,16.75,C
2025-10-07 10:10:00,humidity,56.48,%
2025-10-07 10:10:00,co2,1059.65,ppm
2025-10-07 10:10:00,ppfd,381.46,μmol/m²/s
2025-10-07 10:10:00,solution_temp,20.06,C
2025-10-07 10:10:00,ec,1.88,mS/cm
2025-10-07 10:10:00,ph,6.24,
2025-10-07 10:20:00,air_temp,23.5,C
2025-10-07 10:20:00,humidity,82.75,%
2025-10-07 10:20:00,co2,882.9,ppm
2025-10-07 10:20:00,ppfd,186.02,μmol/m²/s
2025-10-07 10:20:00,solution_temp,18.09,C
2025-10-07 10:20:00,ec,1.52,mS/cm
2025-10-07 10:20:00,ph,6.14,
2025-10-07 10:30:00,air_temp,20.78,C
2025-10-07 10:30:00,humidity,56.76,%
2025-10-07 10:30:00,co2,1317.84,ppm
2025-10-07 10:30:00,ppfd,363.6,μmol/m²/s
2025-10-07 10:30:00,solution_temp,17.84,C
2025-10-07 10:30:00,ec,1.11,mS/cm
2025-10-07 10:30:00,ph,6.75,
2025-10-07 10:40:00,air_temp,20.04,C
2025-10-07 10:40:00,humidity,83.06,%
2025-10-07 10:40:00,co2,851.57,ppm
2025-10-07 10:40:00,ppfd,322.93,μmol/m²/s
2025-10-07 10:40:00,solution_temp,23.43,C
2025-10-07 10:40:00,ec,1.95,mS/cm
2025-10-07 10:40:00,ph,5.53,
2025-10-07 10:50:00,air_temp,21.47,C
2025-10-07 10:50:00,humidity,54.14,%
2025-10-07 10:50:00,co2,802.55,ppm
2025-10-07 10:50:00,ppfd,275.2,μmol/m²/s
2025-10-07 10:50:00,solution_temp,18.61,C
2025-10-07 10:50:00,ec,1.72,mS/cm
2025-10-07 10:50:00,ph,5.73,
2025-10-07 11:00:00,air_temp,20.59,C
2025-10-07 11:00:00,humidity,61.26,%
2025-10-07 11:00:00,co2,1203.24,ppm
2025-10-07 11:00:00,ppfd,411.03,μmol/m²/s
2025-10-07 11:00:00,solution_temp,17.58,C
2025-10-07 11:00:00,ec,1.92,mS/cm
2025-10-07 11:00:00,ph,6.13,
2025-10-07 11:10:00,air_temp,19.97,C
2025-10-07 11:10:00,humidity,82.37,%
2025-10-07 11:10:00,co2,917.74,ppm
2025-10-07 11:10:00,ppfd,402.21,μmol/m²/s
2025-10-07 11:10:00,solution_temp,18.83,C
2025-10-07 11:10:00,ec,1.08,mS/cm
2025-10-07 11:10:00,ph,5.76,
2025-10-07 11:20:00,air_temp,16.98,C
2025-10-07 11:20:00,humidity,55.09,%
2025-10-07 11:20:00,co2,1076.71,ppm
2025-10-07 11:20:00,ppfd,352.31,μmol/m²/s
2025-10-07 11:20:00,solution_temp,18.25,C
2025-10-07 11:20:00,ec,1.8,mS/cm
2025-10-07 11:20:00,ph,6.48,
2025-10-07 11:30:00,air_temp,22.59,C
2025-10-07 11:30:00,humidity,75.15,%
2025-10-07 11:30:00,co2,1069.9,ppm
2025-10-07 11:30:00,ppfd,424.36,μmol/m²/s
2025-10-07 11:30:00,solution_temp,22.63,C
2025-10-07 11:30:00,ec,1.89,mS/cm
2025-10-07 11:30:00,ph,5.5,
2025-10-07 11:40:00,air_temp,16.9,C
2025-10-07 11:40:00,humidity,72.08,%
2025-10-07 11:40:00,co2,1309.32,ppm
2025-10-07 11:40:00,ppfd,192.75,μmol/m²/s
2025-10-07 11:40:00,solution_temp,22.52,C
2025-10-07 11:40:00,ec,1.88,mS/cm
2025-10-07 11:40:00,ph,5.65,
2025-10-07 11:50:00,air_temp,21.5,C
2025-10-07 11:50:00,humidity,74.87,%
2025-10-07 11:50:00,co2,1206.65,ppm
2025-10-07 11:50:00,ppfd,264.81,μmol/m²/s
2025-10-07 11:50:00,solution_temp,17.14,C
2025-10-07 11:50:00,ec,1.51,mS/cm
2025-10-07 11:50:00,ph,5.31,
2025-10-07 12:00:00,air_temp,23.75,C
2025-10-07 12:00:00,humidity,86.13,%
2025-10-07 12:00:00,co2,1091.58,ppm
2025-10-07 12:00:00,ppfd,413.49,μmol/m²/s
2025-10-07 12:00:00,solution_temp,17.62,C
2025-10-07 12:00:00,ec,1.24,mS/cm
2025-10-07 12:00:00,ph,5.73,
2025-10-07 12:10:00,air_temp,23.05,C
2025-10-07 12:10:00,humidity,58.55,%
2025-10-07 12:10:00,co2,1257.83,ppm
2025-10-07 12:10:00,ppfd,408.19,μmol/m²/s
2025-10-07 12:10:00,solution_temp,20.35,C
2025-10-07 12:10:00,ec,1.42,mS/cm
2025-10-07 12:10:00,ph,5.85,
2025-10-07 12:20:00,air_temp,18.03,C
2025-10-07 12:20:00,humidity,80.24,%
2025-10-07 12:20:00,co2,906.69,ppm
2025-10-07 12:20:00,ppfd,203.31,μmol/m²/s
2025-10-07 12:20:00,solution_temp,17.65,C
2025-10-07 12:20:00,ec,1.13,mS/cm
2025-10-07 12:20:00,ph,5.29,
2025-10-07 12:30:00,air_temp,21.56,C
2025-10-07 12:30:00,humidity,76.64,%
2025-10-07 12:30:00,co2,729.51,ppm
2025-10-07 12:30:00,ppfd,267.72,μmol/m²/s
2025-10-07 12:30:00,solution_temp,20.95,C
2025-10-07 12:30:00,ec,1.4,mS/cm
2025-10-07 12:30:00,ph,5.23,
2025-10-07 12:40:00,air_temp,19.21,C
2025-10-07 12:40:00,humidity,62.62,%
2025-10-07 12:40:00,co2,793.19,ppm
2025-10-07 12:40:00,ppfd,435.9,μmol/m²/s
2025-10-07 12:40:00,solution_temp,19.68,C
2025-10-07 12:40:00,ec,1.62,mS/cm
2025-10-07 12:40:00,ph,5.89,
2025-10-07 12:50:00,air_temp,16.61,C
2025-10-07 12:50:00,humidity,69.98,%
2025-10-07 12:50:00,co2,1213.91,ppm
2025-10-07 12:50:00,ppfd,250.9,μmol/m²/s
2025-10-07 12:50:00,solution_temp,20.5,C
2025-10-07 12:50:00,ec,1.14,mS/cm
2025-10-07 12:50:00,ph,5.62,
2025-10-07 13:00:00,air_temp,23.21,C
2025-10-07 13:00:00,humidity,62.31,%
2025-10-07 13:00:00,co2,950.37,ppm
2025-10-07 13:00:00,ppfd,281.99,μmol/m²/s
2025-10-07 13:00:00,solution_temp,20.3,C
2025-10-07 13:00:00,ec,1.55,mS/cm
2025-10-07 13:00:00,ph,5.48,
2025-10-07 13:10:00,air_temp,22.24,C
2025-10-07 13:10:00,humidity,82.35,%
2025-10-07 13:10:00,co2,765.87,ppm
2025-10-07 13:10:00,ppfd,329.5,μmol/m²/s
2025-10-07 13:10:00,solution_temp,21.07,C
2025-10-07 13:10:00,ec,1.89,mS/cm
2025-10-07 13:10:00,ph,5.89,
2025-10-07 13:20:00,air_temp,20.47,C
2025-10-07 13:20:00,humidity,55.03,%
2025-10-07 13:20:00,co2,1254.75,ppm
2025-10-07 13:20:00,ppfd,207.74,μmol/m²/s
2025-10-07 13:20:00,solution_temp,22.28,C
2025-10-07 13:20:00,ec,1.55,mS/cm
2025-10-07 13:20:00,ph,6.45,
2025-10-07 13:30:00,air_temp,17.28,C
2025-10-07 13:30:00,humidity,79.99,%
2025-10-07 13:30:00,co2,1076.27,ppm
2025-10-07 13:30:00,ppfd,413.02,μmol/m²/s
2025-10-07 13:30:00,solution_temp,21.44,C
2025-10-07 13:30:00,ec,1.63,mS/cm
2025-10-07 13:30:00,ph,6.28,
2025-10-07 13:40:00,air_temp,22.28,C
2025-10-07 13:40:00,humidity,54.57,%
2025-10-07 13:40:00,co2,886.59,ppm
2025-10-07 13:40:00,ppfd,292.8,μmol/m²/s
2025-10-07 13:40:00,solution_temp,19.51,C
2025-10-07 13:40:00,ec,1.2,mS/cm
2025-10-07 13:40:00,ph,6.7,
2025-10-07 13:50:00,air_temp,22.87,C
2025-10-07 13:50:00,humidity,86.23,%
2025-10-07 13:50:00,co2,1314.01,ppm
2025-10-07 13:50:00,ppfd,415.68,μmol/m²/s
2025-10-07 13:50:00,solution_temp,21.18,C
2025-10-07 13:50:00,ec,1.96,mS/cm
2025-10-07 13:50:00,ph,6.41,
2025-10-07 14:00:00,air_temp,19.23,C
2025-10-07 14:00:00,humidity,85.07,%
2025-10-07 14:00:00,co2,802.87,ppm
2025-10-07 14:00:00,ppfd,288.62,μmol/m²/s
2025-10-07 14:00:00,solution_temp,21.64,C
2025-10-07 14:00:00,ec,1.16,mS/cm
2025-10-07 14:00:00,ph,6.32,
2025-10-07 14:10:00,air_temp,16.89,C
2025-10-07 14:10:00,humidity,59.62,%
2025-10-07 14:10:00,co2,1045.85,ppm
2025-10-07 14:10:00,ppfd,351.19,μmol/m²/s
2025-10-07 14:10:00,solution_temp,18.38,C
2025-10-07 14:10:00,ec,1.53,mS/cm
2025-10-07 14:10:00,ph,6.02,
2025-10-07 14:20:00,air_temp,20.81,C
2025-10-07 14:20:00,humidity,62.87,%
2025-10-07 14:20:00,co2,1039.88,ppm
2025-10-07 14:20:00,ppfd,420.35,μmol/m²/s
2025-10-07 14:20:00,solution_temp,22.17,C
2025-10-07 14:20:00,ec,1.21,mS/cm
2025-10-07 14:20:00,ph,6.47,
2025-10-07 14:30:00,air_temp,18.89,C
2025-10-07 14:30:00,humidity,54.01,%
2025-10-07 14:30:00,co2,1281.56,ppm
2025-10-07 14:30:00,ppfd,413.11,μmol/m²/s
2025-10-07 14:30:00,solution_temp,16.46,C
2025-10-07 14:30:00,ec,1.64,mS/cm
2025-10-07 14:30:00,ph,6.66,
2025-10-07 14:40:00,air_temp,22.97,C
2025-10-07 14:40:00,humidity,72.97,%
2025-10-07 14:40:00,co2,1307.79,ppm
2025-10-07 14:40:00,ppfd,373.04,μmol/m²/s
2025-10-07 14:40:00,solution_temp,17.76,C
2025-10-07 14:40:00,ec,1.2,mS/cm
2025-10-07 14:40:00,ph,5.77,
2025-10-07 14:50:00,air_temp,16.72,C
2025-10-07 14:50:00,humidity,54.41,%
2025-10-07 14:50:00,co2,1311.95,ppm
2025-10-07 14:50:00,ppfd,260.47,μmol/m²/s
2025-10-07 14:50:00,solution_temp,17.37,C
2025-10-07 14:50:00,ec,1.8,mS/cm
2025-10-07 14:50:00,ph,5.54,
2025-10-07 15:00:00,air_temp,17.65,C
2025-10-07 15:00:00,humidity,79.74,%
2025-10-07 15:00:00,co2,1033.34,ppm
2025-10-07 15:00:00,ppfd,409.84,μmol/m²/s
2025-10-07 15:00:00,solution_temp,17.93,C
2025-10-07 15:00:00,ec,1.1,mS/cm
2025-10-07 15:00:00,ph,6.69,
2025-10-07 15:10:00,air_temp,20.83,C
2025-10-07 15:10:00,humidity,78.71,%
2025-10-07 15:10:00,co2,824.13,ppm
2025-10-07 15:10:00,ppfd,280.54,μmol/m²/s
2025-10-07 15:10:00,solution_temp,16.26,C
2025-10-07 15:10:00,ec,1.68,mS/cm
2025-10-07 15:10:00,ph,6.61,
2025-10-07 15:20:00,air_temp,18.83,C
2025-10-07 15:20:00,humidity,76.23,%
2025-10-07 15:20:00,co2,1015.9,ppm
2025-10-07 15:20:00,ppfd,258.42,μmol/m²/s
2025-10-07 15:20:00,solution_temp,23.78,C
2025-10-07 15:20:00,ec,1.96,mS/cm
2025-10-07 15:20:00,ph,6.72,
2025-10-07 15:30:00,air_temp,21.49,C
2025-10-07 15:30:00,humidity,70.6,%
2025-10-07 15:30:00,co2,1262.53,ppm
2025-10-07 15:30:00,ppfd,339.22,μmol/m²/s
2025-10-07 15:30:00,solution_temp,17.64,C
2025-10-07 15:30:00,ec,1.77,mS/cm
2025-10-07 15:30:00,ph,6.02,
2025-10-07 15:40:00,air_temp,18.39,C
2025-10-07 15:40:00,humidity,77.87,%
2025-10-07 15:40:00,co2,963.16,ppm
2025-10-07 15:40:00,ppfd,297.68,μmol/m²/s
2025-10-07 15:40:00,solution_temp,19.1,C
2025-10-07 15:40:00,ec,1.64,mS/cm
2025-10-07 15:40:00,ph,6.51,
2025-10-07 15:50:00,air_temp,23.36,C
2025-10-07 15:50:00,humidity,61.87,%
2025-10-07 15:50:00,co2,872.05,ppm
2025-10-07 15:50:00,ppfd,382.61,μmol/m²/s
2025-10-07 15:50:00,solution_temp,21.21,C
2025-10-07 15:50:00,ec,1.87,mS/cm
2025-10-07 15:50:00,ph,5.38,
2025-10-07 16:00:00,air_temp,23.08,C
2025-10-07 16:00:00,humidity,75.82,%
2025-10-07 16:00:00,co2,1178.85,ppm
2025-10-07 16:00:00,ppfd,377.95,μmol/m²/s
2025-10-07 16:00:00,solution_temp,18.86,C
2025-10-07 16:00:00,ec,1.78,mS/cm
2025-10-07 16:00:00,ph,6.08,
2025-10-07 16:10:00,air_temp,18.18,C
2025-10-07 16:10:00,humidity,57.85,%
2025-10-07 16:10:00,co2,902.92,ppm
2025-10-07 16:10:00,ppfd,191.22,μmol/m²/s
2025-10-07 16:10:00,solution_temp,23.93,C
2025-10-07 16:10:00,ec,1.78,mS/cm
2025-10-07 16:10:00,ph,6.79,
2025-10-07 16:20:00,air_temp,20.61,C
2025-10-07 16:20:00,humidity,86.12,%
2025-10-07 16:20:00,co2,1134.7,ppm
2025-10-07 16:20:00,ppfd,306.54,μmol/m²/s
2025-10-07 16:20:00,solution_temp,18.69,C
2025-10-07 16:20:00,ec,1.26,mS/cm
2025-10-07 16:20:00,ph,5.79,
2025-10-07 16:30:00,air_temp,22.91,C
2025-10-07 16:30:00,humidity,81.69,%
2025-10-07 16:30:00,co2,881.8,ppm
2025-10-07 16:30:00,ppfd,331.87,μmol/m²/s
2025-10-07 16:30:00,solution_temp,21.23,C
2025-10-07 16:30:00,ec,1.57,mS/cm
2025-10-07 16:30:00,ph,5.99,
2025-10-07 16:40:00,air_temp,20.68,C
2025-10-07 16:40:00,humidity,54.79,%
2025-10-07 16:40:00,co2,852.38,ppm
2025-10-07 16:40:00,ppfd,183.21,μmol/m²/s
2025-10-07 16:40:00,solution_temp,18.1,C
2025-10-07 16:40:00,ec,1.18,mS/cm
2025-10-07 16:40:00,ph,6.06,
2025-10-07 16:50:00,air_temp,16.44,C
2025-10-07 16:50:00,humidity,75.09,%
2025-10-07 16:50:00,co2,917.95,ppm
2025-10-07 16:50:00,ppfd,428.11,μmol/m²/s
2025-10-07 16:50:00,solution_temp,22.14,C
2025-10-07 16:50:00,ec,1.91,mS/cm
2025-10-07 16:50:00,ph,6.07,
2025-10-07 17:00:00,air_temp,21.11,C
2025-10-07 17:00:00,humidity,55.88,%
2025-10-07 17:00:00,co2,883.23,ppm
2025-10-07 17:00:00,ppfd,390.32,μmol/m²/s
2025-10-07 17:00:00,solution_temp,23.12,C
2025-10-07 17:00:00,ec,1.64,mS/cm
2025-10-07 17:00:00,ph,5.54,
2025-10-07 17:10:00,air_temp,22.94,C
2025-10-07 17:10:00,humidity,72.9,%
2025-10-07 17:10:00,co2,762.99,ppm
2025-10-07 17:10:00,ppfd,214.72,μmol/m²/s
2025-10-07 17:10:00,solution_temp,17.81,C
2025-10-07 17:10:00,ec,1.51,mS/cm
2025-10-07 17:10:00,ph,5.44,
2025-10-07 17:20:00,air_temp,17.74,C
2025-10-07 17:20:00,humidity,66.54,%
2025-10-07 17:20:00,co2,1177.97,ppm
2025-10-07 17:20:00,ppfd,356.34,μmol/m²/s
2025-10-07 17:20:00,solution_temp,19.82,C
2025-10-07 17:20:00,ec,1.18,mS/cm
2025-10-07 17:20:00,ph,6.41,
2025-10-07 17:30:00,air_temp,16.8,C
2025-10-07 17:30:00,humidity,83.16,%
2025-10-07 17:30:00,co2,1107.98,ppm
2025-10-07 17:30:00,ppfd,302.37,μmol/m²/s
2025-10-07 17:30:00,solution_temp,21.7,C
2025-10-07 17:30:00,ec,1.39,mS/cm
2025-10-07 17:30:00,ph,6.01,
2025-10-07 17:40:00,air_temp,17.07,C
2025-10-07 17:40:00,humidity,79.25,%
2025-10-07 17:40:00,co2,985.74,ppm
2025-10-07 17:40:00,ppfd,211.98,μmol/m²/s
2025-10-07 17:40:00,solution_temp,17.09,C
2025-10-07 17:40:00,ec,1.14,mS/cm
2025-10-07 17:40:00,ph,6.05,
2025-10-07 17:50:00,air_temp,22.17,C
2025-10-07 17:50:00,humidity,87.79,%
2025-10-07 17:50:00,co2,1185.94,ppm
2025-10-07 17:50:00,ppfd,227.48,μmol/m²/s
2025-10-07 17:50:00,solution_temp,24.18,C
2025-10-07 17:50:00,ec,1.21,mS/cm
2025-10-07 17:50:00,ph,6.14,
2025-10-07 18:00:00,air_temp,17.15,C
2025-10-07 18:00:00,humidity,76.87,%
2025-10-07 18:00:00,co2,984.82,ppm
2025-10-07 18:00:00,ppfd,394.12,μmol/m²/s
2025-10-07 18:00:00,solution_temp,23.0,C
2025-10-07 18:00:00,ec,1.11,mS/cm
2025-10-07 18:00:00,ph,6.55,
2025-10-07 18:10:00,air_temp,17.78,C
2025-10-07 18:10:00,humidity,64.27,%
2025-10-07 18:10:00,co2,918.16,ppm
2025-10-07 18:10:00,ppfd,345.7,μmol/m²/s
2025-10-07 18:10:00,solution_temp,18.41,C
2025-10-07 18:10:00,ec,1.93,mS/cm
2025-10-07 18:10:00,ph,6.13,
2025-10-07 18:20:00,air_temp,20.01,C
2025-10-07 18:20:00,humidity,83.52,%
2025-10-07 18:20:00,co2,761.93,ppm
2025-10-07 18:20:00,ppfd,211.63,μmol/m²/s
2025-10-07 18:20:00,solution_temp,17.64,C
2025-10-07 18:20:00,ec,1.3,mS/cm
2025-10-07 18:20:00,ph,5.95,
2025-10-07 18:30:00,air_temp,21.82,C
2025-10-07 18:30:00,humidity,86.69,%
2025-10-07 18:30:00,co2,838.89,ppm
2025-10-07 18:30:00,ppfd,198.88,μmol/m²/s
2025-10-07 18:30:00,solution_temp,21.47,C
2025-10-07 18:30:00,ec,1.39,mS/cm
2025-10-07 18:30:00,ph,6.77,
2025-10-07 18:40:00,air_temp,22.23,C
2025-10-07 18:40:00,humidity,66.13,%
2025-10-07 18:40:00,co2,1213.16,ppm
2025-10-07 18:40:00,ppfd,190.86,μmol/m²/s
2025-10-07 18:40:00,solution_temp,16.22,C
2025-10-07 18:40:00,ec,1.39,mS/cm
2025-10-07 18:40:00,ph,5.44,
2025-10-07 18:50:00,air_temp,17.16,C
2025-10-07 18:50:00,humidity,62.95,%
2025-10-07 18:50:00,co2,761.04,ppm
2025-10-07 18:50:00,ppfd,416.32,μmol/m²/s
2025-10-07 18:50:00,solution_temp,17.7,C
